996.8707303038484,25.927584648132324,1582454875.3805978
996.6801518664939,25.927584648132324,1582454876.8884914
996.8707303038484,25.927584648132324,1582454878.3964415
996.8707303038484,25.927584648132324,1582454879.9041467
996.8333616836055,25.910931205749513,1582454881.4119189
996.6801518664939,25.927584648132324,1582454882.919616
996.8333616836055,25.910931205749513,1582454884.4274082
996.8707303038484,25.927584648132324,1582454885.9351857
996.8707303038484,25.927584648132324,1582454887.4429047
996.8707303038484,25.927584648132324,1582454888.9506347
996.9080989240913,25.944238090515135,1582454890.4583108
998.3396242993383,27.77611675262451,1582454891.9657133
997.4506489823444,28.49221477508545,1582454893.4731321
997.3587161139457,28.708709526062012,1582454894.9809384
997.383791434007,28.89189739227295,1582454896.488762
996.8825472002535,28.925204277038574,1582454897.9964616
996.9939149036503,28.97516460418701,1582454899.504142
996.9630022565706,28.875243949890137,1582454901.0119126
1005.5287992325856,29.358193778991698,1582454902.519826
1006.6662520398257,29.607995414733885,1582454904.0276468
1005.7377556254028,29.707916069030762,1582454905.5357006
1005.6950839634484,29.77452983856201,1582454907.0436854
1005.2305404933041,29.82449016571045,1582454908.551395
1005.3052496135107,29.857797050476073,1582454910.059089
1004.9581150458066,29.874450492858887,1582454911.5670285
1004.189136790192,29.874450492858887,1582454913.074776
1004.765870481903,29.874450492858887,1582454914.5826406
1000.623436255852,29.741222953796388,1582454916.0906425
1004.5473695462069,29.691262626647948,1582454917.598414
1005.1558313730976,29.791183280944825,1582454919.1061957
1006.8431498841813,29.857797050476073,1582454920.6139169
1006.1115824292286,29.874450492858887,1582454922.1215947
1006.9179714855051,29.8911039352417,1582454923.6293087
1005.7270933014213,29.874450492858887,1582454925.1370192
1004.8889268994762,29.7578763961792,1582454926.6440458
996.1957112177147,28.875243949890137,1582454928.1517649
996.4982512695215,28.408947563171388,1582454929.6593328
996.5211787734053,28.075878715515138,1582454931.1670525
996.7662230379378,27.84273052215576,1582454932.6747558
996.7023449633888,27.64288921356201,1582454934.182576
996.7125995433203,27.476354789733886,1582454935.6903005
996.8343202476261,27.359780693054198,1582454937.1980069
996.764710297106,27.243206596374513,1582454938.705899
996.7695282639994,27.15993938446045,1582454940.213611
996.7742759301944,27.076672172546388,1582454941.7213395
996.6624653323984,27.026711845397948,1582454943.2290826
996.7043988370209,26.9600980758667,1582454944.7367845
996.7835603604897,26.910137748718263,1582454946.2445107
996.7089918416797,26.876830863952637,1582454947.752365
996.7880971245899,26.8268705368042,1582454949.2600825
996.9044585466257,26.793563652038575,1582454950.7678115
996.8671602270811,26.77691020965576,1582454952.275596
996.9834864987678,26.743603324890138,1582454953.7834458
996.7552652684471,26.726949882507324,1582454955.290965
996.8715704499243,26.693642997741698,1582454956.798797
996.7969597506954,26.660336112976076,1582454958.3064487
996.7596544010809,26.64368267059326,1582454959.81421
996.7596544010809,26.64368267059326,1582454961.3219092
996.9132227517537,26.62702922821045,1582454962.8296144
996.8759103720694,26.610375785827635,1582454964.3374808
996.6477383522375,26.593722343444824,1582454965.845215
996.9921382227784,26.577068901062013,1582454967.3531077
996.9921382227784,26.577068901062013,1582454968.8608189
997.1083379532082,26.543762016296387,1582454970.368596
997.1083379532082,26.543762016296387,1582454971.8762953
996.8801799935161,26.527108573913573,1582454973.383975
997.0336850735604,26.51045513153076,1582454974.8917139
997.0336850735604,26.51045513153076,1582454976.3994064
996.9963586337363,26.49380168914795,1582454977.9071913
996.9963586337363,26.49380168914795,1582454979.414891
996.7682217642537,26.477148246765136,1582454980.9226751
996.7682217642537,26.477148246765136,1582454982.430476
996.7309023544996,26.460494804382325,1582454983.9382956
996.8843793142645,26.44384136199951,1582454985.44598
996.8843793142645,26.44384136199951,1582454986.95365
996.8843793142645,26.44384136199951,1582454988.4613054
997.0378422138898,26.4271879196167,1582454989.9690225
996.6562635349914,26.4271879196167,1582454991.476669
997.0005087439961,26.410534477233888,1582454992.984815
997.0005087439961,26.410534477233888,1582454994.492297
996.9631752741022,26.393881034851074,1582454996.0000834
996.9631752741022,26.393881034851074,1582454997.5077596
996.9631752741022,26.393881034851074,1582454999.0154276
996.9258418042085,26.377227592468262,1582455000.523246
996.8885083343147,26.360574150085448,1582455002.0311449
996.8885083343147,26.360574150085448,1582455003.5388844
996.8885083343147,26.360574150085448,1582455005.046911
996.851174864421,26.343920707702637,1582455006.5545442
996.851174864421,26.343920707702637,1582455008.062385
997.0045885535574,26.327267265319826,1582455009.570302
997.041929053521,26.343920707702637,1582455011.078239
997.0045885535574,26.327267265319826,1582455012.586028
996.8138413945271,26.327267265319826,1582455014.093759
996.7765079246333,26.31061382293701,1582455015.6014364
996.9672480535938,26.31061382293701,1582455017.1091793
996.9672480535938,26.31061382293701,1582455018.6170664
996.9299075536302,26.2939603805542,1582455020.1247776
996.9299075536302,26.2939603805542,1582455021.6324604
996.9299075536302,26.2939603805542,1582455023.1402018
996.8925670536665,26.277306938171385,1582455024.6479285
